CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Card_use_type,Monthly_Avg_Purchase,Months_used_for_purchase,Months_used_for_cash_adv,Monthly_avg_cash_adv_amt,Limit_Usage,Payment_Ratio,Clusters
C15121,92.325796,1.0,371.16,0.0,371.16,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,205.804949,170.36763100000002,0.166667,12,s,30.930000000000003,12.0,0.0,0.0,0.046162898,1.2080049936246398,2
C15123,3343.299372,1.0,790.8,0.0,790.8,5001.962631,1.0,0.0,1.0,0.333333,4,17,5000.0,1325.639966,848.308643,0.0,12,s,65.89999999999999,12.0,4.0,1250.49065775,0.6686598744,1.5626859126554957,1
C15124,2133.901379,1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,1512.770602,615.208288,0.0,12,s,25.252499999999998,12.0,0.0,0.0,0.7113004596666667,2.4589567980592615,1
C15125,217.993205,1.0,2435.21,1681.89,753.32,0.0,1.0,1.0,0.666667,0.0,0,30,7500.0,2024.0099739999998,193.28903200000002,1.0,12,s,202.93416666666667,12.0,0.0,0.0,0.029065760666666666,10.471416577842863,2
C15126,50.803778,0.25,0.0,0.0,0.0,892.9414220000001,0.0,0.0,0.0,0.125,2,0,1500.0,1272.269385,28.024971999999998,0.333333,8,s,0.0,0.0,1.0,892.9414220000001,0.033869185333333336,45.39770405479799,0
C15127,319.037744,0.818182,1262.28,1262.28,0.0,0.0,0.25,0.25,0.0,0.0,0,6,10500.0,1350.541585,218.81061400000002,0.125,12,s,420.76,3.0,0.0,0.0,0.030384547047619045,6.172194119431518,2
C15128,100.208311,0.909091,0.0,0.0,0.0,182.14396599999998,0.0,0.0,0.0,0.090909,1,0,3000.0,175.911508,145.244181,0.0,11,s,0.0,0.0,1.0,182.14396599999998,0.03340277033333333,1.2111432402238544,2
C15129,7.168805,0.272727,88.04,88.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,553.411253,85.67716800000001,0.0,12,s,88.04,1.0,0.0,0.0,0.004779203333333333,6.459261737035939,0
C15130,1747.876077,1.0,0.0,0.0,0.0,2774.385866,0.0,0.0,0.0,0.25,7,0,3000.0,495.39833799999997,379.91166,0.0,12,s,0.0,0.0,3.0,924.7952886666667,0.582625359,1.3039829785692811,1
C15131,519.444307,1.0,525.0,0.0,525.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1500.4566869999999,806.258492,0.083333,12,s,43.75,12.0,0.0,0.0,0.519444307,1.8610119482623693,2
C15132,4320.267209000001,1.0,117.23,117.23,0.0,2746.430467,0.083333,0.083333,0.0,0.333333,6,1,8000.0,1200.321938,1017.2992390000001,0.0,12,s,117.23,1.0,4.0,686.60761675,0.5400334011250001,1.1799103862300244,1
C15133,2811.486863,1.0,692.52,692.52,0.0,637.084199,1.0,1.0,0.0,0.25,5,13,3000.0,1848.5376829999998,2532.728316,0.0,12,s,57.71,12.0,3.0,212.36139966666667,0.9371622876666666,0.7298602346419218,1
C15134,125.79383600000001,1.0,630.0,0.0,630.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,373.89196499999997,166.265696,0.2,12,s,52.5,12.0,0.0,0.0,0.12579383600000002,2.2487619153863223,2
C15135,3798.323722,1.0,0.0,0.0,0.0,182.513182,0.0,0.0,0.0,0.166667,2,0,4000.0,916.3843019999999,1193.6585029999999,0.0,12,s,0.0,0.0,2.0,91.256591,0.9495809305,0.7677106137952088,1
C15137,900.557796,1.0,1865.55,1865.55,0.0,583.31815,0.583333,0.583333,0.0,0.25,7,20,3000.0,676.956491,232.30985099999998,0.090909,12,s,266.50714285714287,7.0,3.0,194.43938333333332,0.30018593200000004,2.9140240419679837,2
C15138,858.857651,1.0,1013.61,631.13,382.48,0.0,0.5,0.25,0.416667,0.0,0,13,2500.0,739.761292,257.745004,0.0,12,s,168.935,6.0,0.0,0.0,0.3435430604,2.8701285399114855,2
C15140,1793.9705960000001,1.0,1004.9,1004.9,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,2500.0,2697.139893,466.16980099999995,0.0,12,s,143.55714285714285,7.0,0.0,0.0,0.7175882384000001,5.78574563863694,1
C15141,3215.903805,1.0,745.48,0.0,745.48,0.0,1.0,0.0,1.0,0.0,0,35,2500.0,0.0,864.3823028698307,0.0,12,s,62.123333333333335,12.0,0.0,0.0,1.286361522,0.0,1
C15142,1893.7048510000002,1.0,4124.81,3035.9,1088.91,0.0,1.0,0.75,1.0,0.0,0,72,6500.0,3235.222635,415.452888,0.0,12,s,343.7341666666667,12.0,0.0,0.0,0.29133920784615386,7.787219028791539,2
C15143,7.5083899999999995,0.181818,95.0,95.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,547.880399,84.010008,0.0,12,s,47.5,2.0,0.0,0.0,0.0018770974999999998,6.521608699287352,0
C15147,368.330629,1.0,1029.29,1029.29,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,6500.0,1393.630631,170.881343,0.0,12,s,205.858,5.0,0.0,0.0,0.05666625061538461,8.155545869042006,2
C15148,0.0,0.0,66.75,0.0,66.75,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,0.0,864.3823028698307,0.0,12,s,22.25,3.0,0.0,0.0,0.0,0.0,0
C15149,4.421403,0.909091,95.59,22.03,73.56,0.0,1.0,0.083333,1.0,0.0,0,16,4500.0,186.54681599999998,50.283744,0.545455,12,s,7.965833333333333,12.0,0.0,0.0,0.000982534,3.7098831781499797,2
C15150,41.049799,0.727273,413.31,133.31,280.0,0.0,0.583333,0.083333,0.416667,0.0,0,8,6000.0,475.939508,106.476161,0.625,12,s,59.044285714285714,7.0,0.0,0.0,0.006841633166666666,4.469916115777314,2
C15152,3214.579198,1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3,0,4000.0,2232.66712,748.463466,0.0,12,s,0.0,0.0,2.0,1161.2832285,0.8036447995,2.9830008028741912,1
C15153,339.183041,1.0,139.5,139.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,877.494612,167.323383,0.090909,12,s,46.5,3.0,0.0,0.0,0.2826525341666667,5.244303553197941,2
C15154,477.16584000000006,1.0,1342.51,1072.51,270.0,0.0,0.583333,0.583333,0.083333,0.0,0,20,8500.0,1089.226019,211.335301,0.0,12,s,191.78714285714287,7.0,0.0,0.0,0.05613715764705883,5.154018348311814,2
C15155,3711.9554869999997,1.0,1241.4,626.4,615.0,0.0,0.666667,0.25,0.666667,0.0,0,22,11000.0,848.624102,855.287602,0.0,12,s,155.175,8.0,0.0,0.0,0.3374504988181818,0.9922090534407162,1
C15156,390.008261,1.0,0.0,0.0,0.0,463.287959,0.0,0.0,0.0,0.083333,1,0,2500.0,250.58848500000002,205.177541,0.0,12,s,0.0,0.0,1.0,463.287959,0.15600330440000001,1.2213251205696047,1
C15160,4355.982388,1.0,0.0,0.0,0.0,305.985578,0.0,0.0,0.0,0.166667,2,0,7500.0,1188.602797,1142.583303,0.0,12,s,0.0,0.0,2.0,152.992789,0.5807976517333334,1.0402767079469566,1
C15161,62.99684499999999,1.0,779.7,290.0,489.7,0.0,1.0,0.166667,0.833333,0.0,0,14,9000.0,775.601851,155.518201,0.5,12,s,64.97500000000001,12.0,0.0,0.0,0.006999649444444444,4.987209509965975,2
C15162,22.879526000000002,0.833333,171.0,0.0,171.0,0.0,0.833333,0.0,0.5,0.0,0,7,1500.0,152.51735,85.653871,1.0,6,s,34.2,5.0,0.0,0.0,0.015253017333333336,1.780624135481279,2
C15165,49.198038000000004,0.272727,699.0,699.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,69.941439,166.648868,0.0,12,s,699.0,1.0,0.0,0.0,0.027332243333333336,0.4196934539033293,0
C15166,662.691336,1.0,0.0,0.0,0.0,967.5940199999999,0.0,0.0,0.0,0.166667,4,0,1200.0,107.91646399999999,291.705634,0.0,12,s,0.0,0.0,2.0,483.79700999999994,0.5522427799999999,0.3699498789934239,1
C15167,4587.062247999999,1.0,333.28,0.0,333.28,77.956377,0.583333,0.0,0.583333,0.083333,1,8,5000.0,1234.8095369999999,1673.959822,0.0,12,s,47.61142857142857,7.0,1.0,77.956377,0.9174124495999999,0.7376578104035282,1
C15168,169.639713,1.0,1970.49,1009.85,960.64,0.0,1.0,1.0,0.666667,0.0,0,40,12000.0,1643.812227,195.514075,0.416667,12,s,164.2075,12.0,0.0,0.0,0.01413664275,8.407641378248599,2
C15169,2823.212665,1.0,2814.23,2814.23,0.0,0.0,1.0,1.0,0.0,0.0,0,40,7500.0,1150.6965289999998,662.5686,0.0,12,s,234.51916666666668,12.0,0.0,0.0,0.37642835533333335,1.7367205886303696,2
C15170,2.8802470000000002,0.181818,250.0,250.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,1401.222628,159.142575,0.0,12,s,250.0,1.0,0.0,0.0,0.0014401235000000001,8.804825660260933,0
C15171,47.193664,1.0,132.0,0.0,132.0,0.0,0.166667,0.0,0.166667,0.0,0,2,2500.0,267.057792,170.357282,0.0,12,s,66.0,2.0,0.0,0.0,0.0188774656,1.5676335573374551,2
C15173,2872.7986140000003,1.0,27.16,0.0,27.16,2692.777044,0.083333,0.0,0.083333,0.416667,15,1,5000.0,507.240956,1102.034141,0.0,12,s,27.16,1.0,5.0,538.5554088,0.5745597228,0.4602769888233435,1
C15174,3350.116932,1.0,39.8,39.8,0.0,3907.706693,0.083333,0.083333,0.0,0.083333,2,1,8000.0,1809.711855,907.682774,0.0,12,s,39.8,1.0,1.0,3907.706693,0.41876461649999996,1.9937712897479754,1
C15175,13.221335,0.857143,108.84,0.0,108.84,0.0,0.857143,0.0,0.714286,0.0,0,9,1500.0,69.97356500000001,85.41757199999999,0.0,7,s,18.14,6.0,0.0,0.0,0.008814223333333333,0.8191940295376227,2
C15177,1083.120149,1.0,0.0,0.0,0.0,2426.830138,0.0,0.0,0.0,0.416667,9,0,1200.0,1481.809323,240.79407,0.1,12,s,0.0,0.0,5.0,485.36602759999994,0.9026001241666667,6.1538447479209095,1
C15178,777.616173,0.909091,0.0,0.0,0.0,1894.377727,0.0,0.0,0.0,0.083333,2,0,9000.0,2245.3588579999996,217.63063799999998,0.0,12,s,0.0,0.0,1.0,1894.377727,0.086401797,10.317292080906364,1
C15179,122.68401899999999,0.875,1267.0,247.88,1019.12,0.0,0.875,0.375,0.75,0.0,0,12,2500.0,1263.464175,111.639152,1.0,8,s,181.0,7.0,0.0,0.0,0.0490736076,11.317393157912917,2
C15180,1615.968515,1.0,270.0,0.0,270.0,2592.263468,0.5,0.0,0.416667,0.666667,11,6,6000.0,3434.362444,364.334809,0.11111099999999999,12,s,45.0,6.0,8.0,324.0329335,0.26932808583333334,9.426391218084243,1
C15182,820.700166,0.818182,0.0,0.0,0.0,857.720875,0.0,0.0,0.0,0.083333,2,0,1500.0,1892.507498,267.650667,0.11111099999999999,12,s,0.0,0.0,1.0,857.720875,0.547133444,7.070811813071252,1
C15183,7.6257649999999995,1.0,110.68,0.0,110.68,0.0,0.166667,0.0,0.166667,0.0,0,3,4000.0,0.0,864.3823028698307,0.0,12,s,55.34,2.0,0.0,0.0,0.00190644125,0.0,2
C15184,1428.1183640000002,1.0,119.34,0.0,119.34,2563.3247690000003,0.75,0.0,0.666667,0.25,14,27,1200.0,2545.222796,7960.080674,0.090909,12,s,13.26,9.0,3.0,854.4415896666668,1.1900986366666668,0.3197483669120914,1
C15185,1324.038811,1.0,1862.96,1862.96,0.0,0.0,0.416667,0.416667,0.0,0.0,0,11,4400.0,954.962296,323.536714,0.0,12,s,372.592,5.0,0.0,0.0,0.3009179115909091,2.951635022169385,2
C15186,1190.800122,1.0,1864.79,1002.22,862.57,0.0,0.916667,0.666667,0.75,0.0,0,51,3000.0,1617.8849089999999,255.93114599999998,0.0,12,s,169.52636363636364,11.0,0.0,0.0,0.39693337400000006,6.321563179340431,2
C15187,2580.1695219999997,1.0,0.0,0.0,0.0,3912.0416560000003,0.0,0.0,0.0,0.25,10,0,3000.0,1809.7657940000001,638.475926,0.0,12,s,0.0,0.0,3.0,1304.0138853333335,0.8600565073333333,2.834509055553647,1
C15188,371.866448,1.0,2825.85,2506.84,319.01,0.0,0.75,0.75,0.5,0.0,0,24,10000.0,2137.437449,233.64980699999998,0.25,12,s,313.98333333333335,9.0,0.0,0.0,0.0371866448,9.148038581516998,2
C15189,1280.7321869999998,1.0,0.0,0.0,0.0,395.725602,0.0,0.0,0.0,0.166667,4,0,1500.0,397.461163,380.286525,0.0,12,s,0.0,0.0,2.0,197.862801,0.8538214579999999,1.0451623627737008,1
C15191,122.113869,1.0,1105.92,0.0,1105.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1105.854643,173.332353,0.666667,12,s,92.16000000000001,12.0,0.0,0.0,0.0488455476,6.379966716311754,2
C15192,1262.631995,0.909091,405.0,405.0,0.0,0.0,1.0,1.0,0.0,0.0,0,11,7000.0,586.5510780000001,424.34309299999995,0.0,11,s,36.81818181818182,11.0,0.0,0.0,0.18037599928571427,1.382256687279225,2
C15193,143.55390400000002,1.0,1778.76,726.88,1051.88,0.0,1.0,0.416667,1.0,0.0,0,53,7000.0,1303.254323,161.824942,0.583333,12,s,148.23,12.0,0.0,0.0,0.020507700571428575,8.053482404461484,2
C15194,1037.797184,1.0,103.27,103.27,0.0,475.467016,0.25,0.25,0.0,0.75,14,5,2500.0,326.649398,254.19518399999998,0.0,12,s,34.42333333333333,3.0,9.0,52.829668444444444,0.4151188736,1.2850337793968591,1
C15195,1938.576334,1.0,333.54,310.19,23.35,2738.946605,0.571429,0.428571,0.14285699999999998,0.857143,7,4,2000.0,867.233681,586.992382,0.0,7,s,83.385,4.0,6.0,456.49110083333335,0.9692881670000001,1.4774189710012284,1
C15197,14.570032000000001,1.0,89.58,0.0,89.58,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,71.64174100000001,83.215986,1.0,6,s,14.93,6.0,0.0,0.0,0.009713354666666667,0.8609132024224289,2
C15198,39.241601,1.0,199.56,0.0,199.56,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,1558.673423,223.538858,0.25,12,s,16.63,12.0,0.0,0.0,0.013080533666666668,6.9727180184484965,2
C15199,871.499977,1.0,20.0,20.0,0.0,197.024597,0.083333,0.083333,0.0,0.333333,5,1,2000.0,278.265172,277.580245,0.0,12,s,20.0,1.0,4.0,49.25614925,0.43574998849999996,1.0024674918778893,1
C15200,180.750232,1.0,266.64,0.0,266.64,95.285453,1.0,0.0,1.0,0.083333,1,12,3500.0,1172.975952,175.62276,0.545455,12,s,22.22,12.0,1.0,95.285453,0.05164292342857143,6.6789518169512885,2
C15202,58.313733,0.454545,499.0,0.0,499.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,526.368079,76.744713,0.125,11,s,83.16666666666667,6.0,0.0,0.0,0.038875822,6.858688480599308,0
C15204,1340.671346,1.0,0.0,0.0,0.0,244.03631800000002,0.0,0.0,0.0,0.25,3,0,1500.0,514.124193,519.856738,0.0,12,s,0.0,0.0,3.0,81.34543933333335,0.8937808973333334,0.9889728369741743,1
C15206,43.762299,1.0,422.24,347.24,75.0,0.0,1.0,0.166667,1.0,0.0,0,15,3000.0,280.83786000000003,119.087402,0.0,12,s,35.18666666666667,12.0,0.0,0.0,0.014587433,2.358249951577582,2
C15207,111.449845,1.0,1389.94,0.0,1389.94,0.0,1.0,0.0,1.0,0.0,0,24,1300.0,1356.270465,167.215217,1.0,12,s,115.82833333333333,12.0,0.0,0.0,0.08573064999999999,8.110927278825349,2
C15208,138.489138,1.0,1455.68,1237.92,217.76,0.0,1.0,1.0,0.083333,0.0,0,30,500.0,1330.92776,177.48683400000002,1.0,12,s,121.30666666666667,12.0,0.0,0.0,0.27697827599999997,7.498740779837224,2
C15209,70.976464,1.0,0.0,0.0,0.0,1880.6593050000001,0.0,0.0,0.0,0.166667,2,0,1000.0,1860.536797,69.470274,0.181818,12,s,0.0,0.0,2.0,940.3296525000001,0.070976464,26.781768515840312,1
C15210,49.378783,0.375,542.34,542.34,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2700.0,387.944071,113.60971,1.0,8,s,271.17,2.0,0.0,0.0,0.018288438148148147,3.4147087515670975,0
C15211,4295.964134000001,1.0,0.0,0.0,0.0,4505.063338,0.0,0.0,0.0,0.416667,18,0,7500.0,934.137744,1259.264875,0.0,12,s,0.0,0.0,5.0,901.0126676,0.5727952178666668,0.7418119591400498,1
C15213,138.459191,1.0,327.94,0.0,327.94,0.0,1.0,0.0,1.0,0.0,0,26,5000.0,188.683162,208.663344,0.0,12,s,27.328333333333333,12.0,0.0,0.0,0.027691838200000003,0.9042468043644504,2
C15214,289.537597,0.909091,1216.7,1216.7,0.0,0.0,0.5,0.5,0.0,0.0,0,9,5000.0,788.58998,188.958312,0.0,12,s,202.78333333333333,6.0,0.0,0.0,0.0579075194,4.173354279329082,2
C15215,74.755978,1.0,553.7,248.7,305.0,0.0,0.583333,0.333333,0.166667,0.0,0,9,1000.0,467.131192,169.84053500000002,0.2,12,s,79.10000000000001,7.0,0.0,0.0,0.074755978,2.7504105071265816,2
C15216,16.596410000000002,0.545455,220.48,220.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,302.180025,60.558319,0.0,12,s,220.48,1.0,0.0,0.0,0.0033192820000000007,4.98990113975918,0
C15217,51.004807,0.909091,431.93,0.0,431.93,0.0,1.0,0.0,1.0,0.0,0,17,4000.0,1089.402716,135.20893999999998,0.3,12,s,35.994166666666665,12.0,0.0,0.0,0.01275120175,8.057179621406693,2
C15219,57.704840000000004,0.818182,772.46,85.0,687.46,0.0,0.833333,0.083333,0.75,0.0,0,13,4000.0,770.9166610000001,95.05744200000001,0.5,12,s,77.24600000000001,10.0,0.0,0.0,0.014426210000000002,8.11000848308121,2
C15221,186.054174,1.0,2126.81,1529.8,597.01,0.0,1.0,0.916667,1.0,0.0,0,27,7000.0,1998.999896,178.290009,1.0,12,s,177.23416666666665,12.0,0.0,0.0,0.02657916771428571,11.212069073371353,2
C15222,2948.447663,1.0,0.0,0.0,0.0,1539.285222,0.0,0.0,0.0,0.333333,13,0,3000.0,207.448103,13350.55682,0.0,12,s,0.0,0.0,4.0,384.8213055,0.9828158876666666,0.015538535642890138,1
C15223,127.895284,1.0,1085.16,134.9,950.26,0.0,1.0,0.25,1.0,0.0,0,29,1000.0,469.11490499999996,172.662882,0.333333,12,s,90.43,12.0,0.0,0.0,0.127895284,2.7169412416039713,2
C15224,18.014226,0.727273,130.5,0.0,130.5,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,176.874316,151.91591499999998,0.333333,12,s,14.5,9.0,0.0,0.0,0.012009484,1.164290890786525,2
C15225,6.8604899999999995,0.2,114.0,114.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,2000.0,1081.8313369999998,864.3823028698307,0.0,10,s,114.0,1.0,0.0,0.0,0.0034302449999999997,1.2515658099526308,0
C15226,1908.569743,1.0,0.0,0.0,0.0,4604.4254009999995,0.0,0.0,0.0,0.416667,6,0,5400.0,2118.553043,471.692662,0.0,12,s,0.0,0.0,5.0,920.8850802,0.3534388412962963,4.491384356112794,1
C15227,437.73536900000005,0.909091,483.65,483.65,0.0,0.0,0.5,0.5,0.0,0.0,0,11,6000.0,1497.949644,211.310481,0.2,12,s,80.60833333333333,6.0,0.0,0.0,0.07295589483333334,7.088856344991235,2
C15228,1245.9760210000002,1.0,0.0,0.0,0.0,615.715834,0.0,0.0,0.0,0.083333,2,0,1800.0,328.825762,287.194759,0.0,12,s,0.0,0.0,1.0,615.715834,0.6922089005555556,1.144957391092224,1
C15230,1844.889665,1.0,1848.24,1848.24,0.0,0.0,0.75,0.75,0.0,0.0,0,12,3400.0,1239.278015,427.761699,0.0,12,s,205.36,9.0,0.0,0.0,0.5426146073529412,2.897122434984531,1
C15234,1181.852384,1.0,750.78,0.0,750.78,18.531069,0.5,0.0,0.5,0.083333,1,6,1200.0,1080.501526,1752.604791,0.0,12,s,125.13,6.0,1.0,18.531069,0.9848769866666667,0.6165117952139616,1
C15236,1459.803597,1.0,0.0,0.0,0.0,218.23429199999998,0.0,0.0,0.0,0.416667,5,0,1500.0,436.226459,602.7773440000001,0.0,12,s,0.0,0.0,5.0,43.6468584,0.9732023980000001,0.7236941854934745,1
C15237,162.972111,0.909091,1586.6,0.0,1586.6,110.671623,0.833333,0.0,0.75,0.083333,1,10,2500.0,1577.161232,203.807999,0.666667,12,s,158.66,10.0,1.0,110.671623,0.0651888444,7.738465809676096,2
C15239,1396.2148109999998,1.0,3729.35,2489.35,1240.0,536.6584190000001,1.0,1.0,0.583333,0.25,4,45,2500.0,1550.4740140000001,363.926512,0.0,12,s,310.77916666666664,12.0,3.0,178.8861396666667,0.5584859243999999,4.260404127963065,1
C15240,225.28202400000004,1.0,545.68,0.0,545.68,0.0,1.0,0.0,1.0,0.0,0,14,6500.0,1097.963345,176.797021,0.083333,12,s,45.47333333333333,12.0,0.0,0.0,0.03465877292307693,6.210304555980046,2
C15241,454.552808,0.454545,0.0,0.0,0.0,1091.832836,0.0,0.0,0.0,0.083333,1,0,1200.0,163.85665,297.132962,0.0,12,s,0.0,0.0,1.0,1091.832836,0.3787940066666667,0.5514590131538486,0
C15242,1785.90226,1.0,0.0,0.0,0.0,129.421992,0.0,0.0,0.0,0.166667,4,0,1800.0,287.777315,9294.994141,0.0,12,s,0.0,0.0,2.0,64.710996,0.9921679222222223,0.03096046222671847,1
C15243,535.2915889999999,1.0,824.61,438.57,386.04,0.0,0.727273,0.181818,0.545455,0.0,0,20,4000.0,314.51274700000005,159.094115,0.0,11,s,103.07625,8.0,0.0,0.0,0.13382289725,1.9768974295497987,2
C15244,6.697211,0.181818,64.69,64.69,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,10500.0,372.572278,81.447345,0.0,12,s,64.69,1.0,0.0,0.0,0.0006378296190476191,4.574394389405818,0
C15245,5.377296,0.181818,69.0,69.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,92.031894,46.267546,0.0,12,s,69.0,1.0,0.0,0.0,0.002688648,1.989124169239492,0
C15247,1117.33657,1.0,0.0,0.0,0.0,99.31542900000001,0.0,0.0,0.0,0.25,4,0,1200.0,272.177301,395.344077,0.0,12,s,0.0,0.0,3.0,33.105143000000005,0.9311138083333332,0.6884567566191209,1
C15248,15.848963000000001,0.363636,150.0,0.0,150.0,0.0,0.25,0.0,0.166667,0.0,0,3,1600.0,119.468878,68.370436,0.181818,12,s,50.0,3.0,0.0,0.0,0.009905601875000001,1.7473762782498565,0
C15249,900.541751,1.0,15.8,0.0,15.8,0.0,0.25,0.0,0.25,0.0,0,3,7000.0,1542.583506,375.12753599999996,0.0,12,s,5.266666666666667,3.0,0.0,0.0,0.12864882157142857,4.1121574876870675,2
C15250,2544.378002,1.0,1108.54,1108.54,0.0,0.0,0.583333,0.583333,0.0,0.0,0,26,3000.0,524.24945,831.6582400000001,0.0,12,s,158.36285714285714,7.0,0.0,0.0,0.8481260006666667,0.6303664471598333,1
C15251,1852.646433,1.0,2600.0,2200.0,400.0,3481.132679,0.333333,0.166667,0.083333,0.083333,8,4,6000.0,1362.425769,727.429491,0.1,12,s,650.0,4.0,1.0,3481.132679,0.30877440549999996,1.8729317217082693,1
C15253,581.24856,0.909091,556.83,484.88,71.95,0.0,0.727273,0.636364,0.090909,0.0,0,32,1500.0,328.462817,345.557752,0.0,11,s,69.60375,8.0,0.0,0.0,0.38749904,0.9505294414578782,2
C15254,504.40963099999993,1.0,338.9,199.0,139.9,0.0,0.416667,0.166667,0.166667,0.0,0,5,2500.0,829.6914009999999,190.314886,0.0,12,s,67.78,5.0,0.0,0.0,0.20176385239999997,4.359571752048865,2
C15255,142.43045800000002,1.0,1488.84,0.0,1488.84,0.0,1.0,0.0,1.0,0.0,0,24,5000.0,1450.096836,178.871755,1.0,12,s,124.07,12.0,0.0,0.0,0.028486091600000003,8.106907856972722,2
C15257,958.920206,1.0,66.7,0.0,66.7,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,302.65639500000003,800.097611,0.0,12,s,33.35,2.0,0.0,0.0,0.958920206,0.3782743390793602,1
C15258,15.257465,0.636364,238.25,0.0,238.25,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,4.841543,111.741197,0.0,12,s,238.25,1.0,0.0,0.0,0.005085821666666666,0.04332818271134146,0
C15259,0.009684,0.181818,79.24,0.0,79.24,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,688.614293,35.978677000000005,0.333333,12,s,79.24,1.0,0.0,0.0,1.614e-06,19.139511244396225,0
C15260,385.763111,1.0,232.93,232.93,0.0,0.0,0.5,0.5,0.0,0.0,0,6,2500.0,989.7385320000001,152.762176,0.083333,12,s,38.821666666666665,6.0,0.0,0.0,0.15430524439999999,6.4789502081981345,2
C15262,1.8415830000000002,0.181818,67.5,0.0,67.5,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,110.266434,209.33959099999998,0.0,12,s,67.5,1.0,0.0,0.0,0.0007366332000000001,0.5267347350458902,0
C15263,1839.1225329999997,1.0,1055.32,0.0,1055.32,3780.152602,0.916667,0.0,0.833333,0.25,3,19,6500.0,2842.037627,541.368131,0.0,12,s,95.93818181818182,11.0,3.0,1260.0508673333334,0.2829419281538461,5.249732047858577,1
C15264,15.008041,1.0,108.95,49.8,59.15,0.0,0.5,0.083333,0.333333,0.0,0,6,1500.0,149.85331499999998,131.972396,0.11111099999999999,12,s,18.158333333333335,6.0,0.0,0.0,0.010005360666666668,1.135489841375616,2
C15265,2106.417286,1.0,2151.93,1386.67,765.26,0.0,0.833333,0.5,0.75,0.0,0,21,4200.0,2190.962493,601.921408,0.0,12,s,215.19299999999998,10.0,0.0,0.0,0.5015279252380952,3.6399477803587272,2
C15266,2676.263845,1.0,0.0,0.0,0.0,2328.859489,0.0,0.0,0.0,0.083333,1,0,3500.0,636.709165,558.717246,0.0,12,s,0.0,0.0,1.0,2328.859489,0.7646468128571429,1.1395910356416667,1
C15267,500.219415,1.0,27.05,0.0,27.05,0.0,0.083333,0.0,0.083333,0.0,0,1,1200.0,104.687781,300.921255,0.0,12,s,27.05,1.0,0.0,0.0,0.4168495125,0.34789094907902074,1
C15268,4128.31155,1.0,0.0,0.0,0.0,1674.401635,0.0,0.0,0.0,0.416667,6,0,5000.0,1082.274035,1107.973906,0.0,12,s,0.0,0.0,5.0,334.88032699999997,0.8256623100000001,0.9768046243139592,1
C15269,1018.350846,1.0,0.0,0.0,0.0,716.8189269999999,0.0,0.0,0.0,0.090909,3,0,3000.0,263.238508,334.618726,0.0,11,s,0.0,0.0,1.0,716.8189269999999,0.339450282,0.7866819384160827,1
C15270,10.678353999999999,0.727273,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,71.90595,91.526002,0.0,12,s,50.0,1.0,0.0,0.0,0.003559451333333333,0.7856341195805756,0
C15271,1273.7316349999999,1.0,0.0,0.0,0.0,534.2284530000001,0.0,0.0,0.0,0.166667,3,0,1500.0,755.5206860000001,568.672226,0.0,12,s,0.0,0.0,2.0,267.11422650000003,0.8491544233333332,1.3285696952606227,1
